Date,BTCUSD,ETHUSD,XRPUSD,LTCUSD
2018-01-21 06-AM,"12028,38","1078,59","1,43","195,75"
2018-01-21 05-AM,"12103,72","1084,58","1,43","196,99"
2018-01-21 04-AM,"12274,79","1105,57","1,47",200
2018-01-21 03-AM,12500,"1126,18","1,52","203,96"
2018-01-21 02-AM,"12577,91","1133,89","1,53","205,36"
2018-01-21 01-AM,12506,"1123,5","1,54","205,57"
2018-01-21 12-AM,"12374,99",1112,"1,52",203
2018-01-20 11-PM,"12775,99",1150,"1,57","211,07"
2018-01-20 10-PM,"12874,85","1154,83","1,57","212,5"
2018-01-20 09-PM,"12933,99","1164,76","1,57","212,2"
2018-01-20 08-PM,"12784,03","1153,55","1,58","210,45"
2018-01-20 07-PM,"12795,12","1146,37","1,58","210,24"
2018-01-20 06-PM,"12968,01","1161,53","1,59","213,73"
2018-01-20 05-PM,"12833,95","1149,99","1,6","211,47"
2018-01-20 04-PM,"12850,04","1155,95","1,61","209,1"
2018-01-20 03-PM,"12569,4",1128,"1,57","203,65"
2018-01-20 02-PM,"12633,84",1131,"1,55",205
2018-01-20 01-PM,"12496,48","1117,23","1,54","202,78"
2018-01-20 12-PM,"12541,85",1120,"1,55","203,16"
2018-01-20 11-AM,"12349,37","1105,86","1,53","200,13"
2018-01-20 10-AM,"12620,08",1122,"1,57","203,97"
2018-01-20 09-AM,"12555,99",1116,"1,55","203,42"
2018-01-20 08-AM,"12792,68","1131,05","1,57","206,97"
2018-01-20 07-AM,12615,"1124,99","1,58","205,03"
2018-01-20 06-AM,"12460,51",1110,"1,58",203
2018-01-20 05-AM,12654,"1123,89","1,59","207,01"
2018-01-20 04-AM,"12305,49","1090,01","1,51","200,69"
2018-01-20 03-AM,"11789,86","1067,86","1,52","196,58"
2018-01-20 02-AM,"11749,97","1066,8","1,49","196,27"
2018-01-20 01-AM,"11731,06","1064,98","1,51","196,73"
2018-01-20 12-AM,"11612,54","1048,82","1,52","195,1"
2018-01-19 11-PM,11552,"1036,03","1,54","192,58"
2018-01-19 10-PM,"11297,48","1021,91","1,5","189,5"
2018-01-19 09-PM,"11387,6","1022,28","1,52","190,84"
2018-01-19 08-PM,"11420,52",1030,"1,52","192,08"
2018-01-19 07-PM,"11285,9","1026,81","1,49","189,23"
2018-01-19 06-PM,"11270,01",1026,"1,51","190,5"
2018-01-19 05-PM,"11288,66",1029,"1,5","189,98"
2018-01-19 04-PM,"11676,25",1056,"1,57","194,16"
2018-01-19 03-PM,"11559,26","1045,92","1,57","193,5"
2018-01-19 02-PM,"11534,87","1055,07","1,58","194,03"
2018-01-19 01-PM,"11775,78","1072,93","1,65","199,01"
2018-01-19 12-PM,"11890,61","1088,01","1,68","200,54"
2018-01-19 11-AM,"11792,97","1073,99","1,66","199,05"
2018-01-19 10-AM,11912,"1077,97","1,68","199,34"
2018-01-19 09-AM,"11712,93","1055,99","1,64",195
2018-01-19 08-AM,"11767,67","1067,5","1,65","198,17"
2018-01-19 07-AM,"11447,18","1035,18","1,59","193,5"
2018-01-19 06-AM,"11600,88","1039,45","1,61","195,5"
2018-01-19 05-AM,11404,"1032,64","1,59","192,69"
2018-01-19 04-AM,"11411,96","1027,99","1,6","193,14"
2018-01-19 03-AM,"11223,89","1006,11","1,58","189,94"
2018-01-19 02-AM,"11090,1","1006,52","1,55","189,4"
2018-01-19 01-AM,"11498,79","1044,96","1,64","196,26"
2018-01-19 12-AM,"11485,09","1049,99","1,66","198,34"
2018-01-18 11-PM,"11247,57","1024,69","1,59","192,81"
2018-01-18 10-PM,"11326,52",1019,"1,58","193,02"
2018-01-18 09-PM,11606,"1059,63","1,65",197
2018-01-18 08-PM,"11823,78",1084,"1,68","202,06"
2018-01-18 07-PM,11830,"1076,97","1,68","202,42"
2018-01-18 06-PM,"11788,35","1070,1","1,62","201,86"
2018-01-18 05-PM,"11503,24","1046,96","1,53","197,75"
2018-01-18 04-PM,"11785,09","1075,17","1,65","200,94"
2018-01-18 03-PM,12070,"1101,87","1,74","208,8"
2018-01-18 02-PM,"11978,9","1085,01","1,58","204,18"
2018-01-18 01-PM,"11723,98","1065,74","1,56","198,43"
2018-01-18 12-PM,"11749,95","1046,15","1,53","196,1"
2018-01-18 11-AM,11568,1034,"1,49","193,49"
2018-01-18 10-AM,"11305,74",1009,"1,44","188,29"
2018-01-18 09-AM,11250,"1002,89","1,42","186,17"
2018-01-18 08-AM,"10903,07","975,66","1,36","177,99"
2018-01-18 07-AM,"10749,97","955,42","1,31","176,13"
2018-01-18 06-AM,"11218,24",1008,"1,4","186,66"
2018-01-18 05-AM,"11039,18","990,05","1,39",183
2018-01-18 04-AM,"11168,39","991,81","1,35","184,63"
2018-01-18 03-AM,"11421,1","1020,19","1,43","190,64"
2018-01-18 02-AM,"11731,53","1066,9","1,49","195,42"
2018-01-18 01-AM,"11521,01",1044,"1,44","191,57"
2018-01-18 12-AM,"11308,72","1021,47","1,3","190,9"
2018-01-17 11-PM,"11191,35","1029,22","1,3","188,79"
2018-01-17 10-PM,"11163,36","999,71","1,23","188,96"
2018-01-17 09-PM,11360,"1046,39","1,34","193,59"
2018-01-17 08-PM,"10900,95","996,2","1,18",180
2018-01-17 07-PM,"10494,73","927,23","1,07","168,51"
2018-01-17 06-PM,"9780,36","846,5","0,9649","155,92"
2018-01-17 05-PM,"10100,03","886,58","1,01",165
2018-01-17 04-PM,"10332,17","911,51","1,05","171,87"
2018-01-17 03-PM,"9557,62","789,99","0,91","143,41"
2018-01-17 02-PM,9500,785,"0,9059","145,45"
2018-01-17 01-PM,10030,"856,99","1,02","160,67"
2018-01-17 12-PM,"10422,03","895,29","1,06","167,29"
2018-01-17 11-AM,"10188,05",890,"1,04","166,02"
2018-01-17 10-AM,10071,891,1,"164,37"
2018-01-17 09-AM,10540,"935,03","1,08","172,91"
2018-01-17 08-AM,"10947,54","986,38","1,15","179,77"
2018-01-17 07-AM,"11244,42","1009,04","1,2",184
2018-01-17 06-AM,11285,"1013,64","1,18",185
2018-01-17 05-AM,"11135,01","993,72","1,15","181,97"
2018-01-17 04-AM,11191,"1002,77","1,14","185,5"
2018-01-17 03-AM,"10948,32","989,62","1,11","181,64"
2018-01-17 02-AM,"10985,02","986,46","1,1","179,44"
2018-01-17 01-AM,"11342,97","1034,8","1,19","190,67"
2018-01-17 12-AM,"11143,79","1006,98","1,15","184,77"
2018-01-16 11-PM,"11386,34","1057,88","1,18","188,94"
2018-01-16 10-PM,11220,"1031,8","1,08","182,58"
2018-01-16 09-PM,"10761,12","947,26","1,04","172,01"
2018-01-16 08-PM,"11039,1","1005,35","1,15","188,07"
2018-01-16 07-PM,"11532,34",1065,"1,26","196,98"
2018-01-16 06-PM,"11554,53","1056,01","1,26",194
2018-01-16 05-PM,"11388,92","1039,56","1,22",195
2018-01-16 04-PM,"12089,77","1131,99","1,36","203,58"
2018-01-16 03-PM,"12313,29","1161,29","1,43","211,51"
2018-01-16 02-PM,"11999,99",1107,"1,36","203,57"
2018-01-16 01-PM,"11718,81","1074,76","1,32","197,47"
2018-01-16 12-PM,"12191,03","1125,28","1,42","205,59"
2018-01-16 11-AM,"12417,91","1173,46","1,48",211
2018-01-16 10-AM,"11809,83",1057,"1,32","196,53"
2018-01-16 09-AM,"11487,85","1035,26","1,22","188,7"
2018-01-16 08-AM,"12215,07",1120,"1,41","206,01"
2018-01-16 07-AM,"12429,09","1149,5","1,44","213,97"
2018-01-16 06-AM,"13157,89",1225,"1,58","225,99"
2018-01-16 05-AM,"13098,85","1231,59","1,58","225,1"
2018-01-16 04-AM,"13006,99","1234,38","1,59","224,49"
2018-01-16 03-AM,"12931,54","1229,27","1,62","222,04"
2018-01-16 02-AM,"13162,71",1260,"1,64","225,36"
2018-01-16 01-AM,"13059,06","1234,18","1,57","225,6"
2018-01-16 12-AM,13250,1250,"1,56","226,7"
2018-01-15 11-PM,"13607,04","1276,71","1,65","232,33"
2018-01-15 10-PM,"13808,48","1302,97","1,69","235,7"
2018-01-15 09-PM,"13939,58","1317,79","1,77","237,6"
2018-01-15 08-PM,13755,"1308,69","1,74","236,66"
2018-01-15 07-PM,"13934,01","1314,5","1,78","239,17"
2018-01-15 06-PM,"13942,18",1318,"1,81","238,94"
2018-01-15 05-PM,13940,"1302,54","1,81","239,05"
2018-01-15 04-PM,"14170,85",1318,"1,82","241,7"
2018-01-15 03-PM,14098,"1317,97","1,82",240
2018-01-15 02-PM,"14150,02","1304,84","1,81","240,54"
2018-01-15 01-PM,"14212,21",1311,"1,81","241,85"
2018-01-15 12-PM,"14182,91","1329,99","1,84",242
2018-01-15 11-AM,13800,"1299,9","1,79","237,39"
2018-01-15 10-AM,"13788,64",1327,"1,81","238,14"
2018-01-15 09-AM,13710,"1319,87","1,82","237,94"
2018-01-15 08-AM,"13602,73","1320,13","1,82",236
2018-01-15 07-AM,13650,"1323,94","1,85","237,8"
2018-01-15 06-AM,"13783,09",1343,"1,87","239,62"
2018-01-15 05-AM,"13616,72",1339,"1,85","237,14"
2018-01-15 04-AM,"13639,8","1326,07","1,83","236,82"
2018-01-15 03-AM,13580,"1334,11","1,83","237,8"
2018-01-15 02-AM,"13545,21","1336,85","1,82","237,44"
2018-01-15 01-AM,"13654,66","1337,08","1,83","239,7"
2018-01-15 12-AM,"13732,75",1379,"1,87","239,75"
2018-01-14 11-PM,"13647,99","1359,59","1,82","236,79"
2018-01-14 10-PM,13585,"1345,16","1,84","239,93"
2018-01-14 09-PM,"13435,57","1321,03","1,78",238
2018-01-14 08-PM,"13474,13","1324,99","1,81","239,39"
2018-01-14 07-PM,"13334,92","1312,94","1,8","238,14"
2018-01-14 06-PM,"13563,11","1327,88","1,84","241,02"
2018-01-14 05-PM,"13519,99","1320,75","1,82","242,64"
2018-01-14 04-PM,"13308,12","1304,97","1,8","240,99"
2018-01-14 03-PM,"13229,05","1290,07","1,79","237,25"
2018-01-14 02-PM,"13573,83","1319,97","1,83","241,05"
2018-01-14 01-PM,"13642,62","1337,45","1,85","242,05"
2018-01-14 12-PM,"13310,68","1292,14","1,81","235,06"
2018-01-14 11-AM,"13522,56","1320,49","1,83",239
2018-01-14 10-AM,"13533,18","1344,04","1,87","239,53"
2018-01-14 09-AM,"13540,21",1336,"1,87","239,16"
2018-01-14 08-AM,"13664,6","1348,06","1,89","244,19"
2018-01-14 07-AM,"13733,99","1341,37","1,87","244,86"
2018-01-14 06-AM,"13836,96",1353,"1,89","246,39"
2018-01-14 05-AM,"13782,9",1337,"1,85",246
2018-01-14 04-AM,"13851,02","1346,4","1,89","247,9"
2018-01-14 03-AM,"14241,83",1382,"1,95","255,99"
2018-01-14 02-AM,"14255,89","1376,7","1,95","257,29"
2018-01-14 01-AM,"14310,03",1388,"1,95","264,92"
2018-01-14 12-AM,"14283,99",1359,"1,96","261,96"
2018-01-13 11-PM,"14197,78","1384,78","1,99","258,54"
2018-01-13 10-PM,"14273,97","1386,1",2,"260,56"
2018-01-13 09-PM,"14188,03","1395,79","1,98","247,4"
2018-01-13 08-PM,"14168,36","1419,99","1,97",248
2018-01-13 07-PM,"14079,89",1385,"1,96","246,67"
2018-01-13 06-PM,"14254,98",1414,"1,98","247,2"
2018-01-13 05-PM,"14309,99",1393,"1,98","247,65"
2018-01-13 04-PM,"14280,03","1364,91","1,96","246,65"
2018-01-13 03-PM,"14266,13",1350,2,"243,66"
2018-01-13 02-PM,"14401,58","1351,85","2,01","247,43"
2018-01-13 01-PM,"14491,84",1357,"2,02",248
2018-01-13 12-PM,"14367,7","1353,94","2,05","246,87"
2018-01-13 11-AM,"14260,99","1335,9","2,04","244,01"
2018-01-13 10-AM,"14225,02","1334,99","2,05","242,99"
2018-01-13 09-AM,"14269,64","1330,03","2,06","244,22"
2018-01-13 08-AM,"14273,45",1337,"2,07","245,57"
2018-01-13 07-AM,"14401,72",1339,"2,09","247,08"
2018-01-13 06-AM,"14231,01",1315,"2,05","241,33"
2018-01-13 05-AM,"14194,42","1311,26","2,06","240,25"
2018-01-13 04-AM,"14122,31","1292,86","2,04","239,2"
2018-01-13 03-AM,"14165,03","1289,97","2,07","239,43"
2018-01-13 02-AM,14150,"1289,4","2,07","238,48"
2018-01-13 01-AM,"14121,69","1273,23","2,08","238,44"
2018-01-13 12-AM,"14167,98","1281,03","2,06",241
2018-01-12 11-PM,"13781,41","1258,68","2,01","235,37"
2018-01-12 10-PM,"13639,94","1235,95","1,98","233,25"
2018-01-12 09-PM,"13774,89","1258,53","1,96",235
2018-01-12 08-PM,"13881,63",1260,"1,99",236
2018-01-12 07-PM,"13778,48","1259,19","1,97","235,53"
2018-01-12 06-PM,13520,"1232,09","1,94","230,46"
2018-01-12 05-PM,"13601,71","1242,89","1,98","232,99"
2018-01-12 04-PM,"13575,23",1233,"1,99","232,16"
2018-01-12 03-PM,"13698,54","1238,28","1,98","234,13"
2018-01-12 02-PM,"13935,93","1270,99","2,03","240,44"
2018-01-12 01-PM,13927,"1264,13","2,06","239,42"
2018-01-12 12-PM,"14051,13","1273,85","2,04",241
2018-01-12 11-AM,"13990,08","1225,91","2,03","239,09"
2018-01-12 10-AM,"13940,01",1210,"2,02","236,62"
2018-01-12 09-AM,"13530,35","1190,38","1,98","230,11"
2018-01-12 08-AM,"13554,15","1191,51",2,"230,77"
2018-01-12 07-AM,"13648,27","1206,77","2,03",232
2018-01-12 06-AM,"13723,48","1215,12","2,04","234,48"
2018-01-12 05-AM,13575,1210,2,"231,72"
2018-01-12 04-AM,13680,1210,"2,08",232
2018-01-12 03-AM,"13600,05",1205,"2,07","233,41"
2018-01-12 02-AM,"13441,57","1174,97","1,95","230,38"
2018-01-12 01-AM,"13395,76","1173,43","1,96","229,11"
2018-01-12 12-AM,"13057,48","1120,48","1,85","223,68"
2018-01-11 11-PM,"13243,83",1135,"1,92","226,88"
2018-01-11 10-PM,"13119,98","1131,96","1,86","224,66"
2018-01-11 09-PM,"13464,1","1174,96","1,96","230,38"
2018-01-11 08-PM,"13429,59","1185,6","2,01","230,73"
2018-01-11 07-PM,13399,"1175,42","2,05","229,11"
2018-01-11 06-PM,"13702,83",1220,"2,03","233,62"
2018-01-11 05-PM,"13600,01","1211,45","1,99","233,5"
2018-01-11 04-PM,"13867,44","1220,65","2,05","235,51"
2018-01-11 03-PM,13969,"1218,32","2,18","236,9"
2018-01-11 02-PM,"13904,99","1198,35","2,05","235,22"
2018-01-11 01-PM,13685,1194,"1,68","232,86"
2018-01-11 12-PM,"13812,47","1205,87","1,74",237
2018-01-11 11-AM,"13462,81","1193,19","1,68","229,48"
2018-01-11 10-AM,"13271,32","1181,9","1,67","226,5"
2018-01-11 09-AM,"13554,04","1227,56","1,75","229,99"
2018-01-11 08-AM,"13807,1","1243,5","1,84",235
2018-01-11 07-AM,"13626,22",1234,"1,73","231,13"
2018-01-11 06-AM,"13392,49","1192,29","1,65","226,18"
2018-01-11 05-AM,13145,"1152,64","1,57","223,09"
2018-01-11 04-AM,"13307,41",1190,"1,67","228,12"
2018-01-11 03-AM,"13269,71","1181,32","1,68","227,65"
2018-01-11 02-AM,"14248,6","1298,47","1,86","241,64"
2018-01-11 01-AM,"14466,66","1292,41","1,92","244,99"
2018-01-11 12-AM,"14662,61",1330,"1,88","248,85"
2018-01-10 11-PM,"14890,02","1240,48","1,94","249,57"
2018-01-10 10-PM,"14524,19","1230,68","1,9","242,2"
2018-01-10 09-PM,14511,1265,"1,98","246,19"
2018-01-10 08-PM,"14477,25",1291,"1,96","245,29"
2018-01-10 07-PM,"14365,34","1302,87","1,93","244,45"
2018-01-10 06-PM,"14525,4","1282,64","1,95","247,4"
2018-01-10 05-PM,14550,"1319,71","1,97","247,16"
2018-01-10 04-PM,"14491,61","1314,22","1,97","246,7"
2018-01-10 03-PM,"14406,94","1339,72","1,97","247,43"
2018-01-10 02-PM,"13837,22","1322,99","1,85","235,02"
2018-01-10 01-PM,"13898,16","1329,94","1,88","237,37"
2018-01-10 12-PM,"13892,07","1318,86","1,79","238,06"
2018-01-10 11-AM,"14139,31","1338,86","1,92","239,4"
2018-01-10 10-AM,"13845,44",1282,"1,86","236,29"
2018-01-10 09-AM,"13848,94","1271,57","1,99","236,48"
2018-01-10 08-AM,"13469,78",1305,"1,69","230,99"
2018-01-10 07-AM,"14059,96","1313,99","1,76","239,89"
2018-01-10 06-AM,"14259,26","1357,91","1,83","245,51"
2018-01-10 05-AM,"14163,34","1346,57","1,9","243,25"
2018-01-10 04-AM,"14314,2","1377,98","1,94","240,87"
2018-01-10 03-AM,"14092,56","1343,5","1,95","238,68"
2018-01-10 02-AM,"14294,19","1296,26","2,07","243,87"
2018-01-10 01-AM,14148,"1264,86","2,05","243,5"
2018-01-10 12-AM,"14084,46",1266,"1,97","241,51"
2018-01-09 11-PM,"14403,51","1287,47","2,04","245,81"
2018-01-09 10-PM,"14390,56",1267,"2,03","244,01"
2018-01-09 09-PM,14515,"1241,49","2,12","247,41"
2018-01-09 08-PM,"14788,99",1236,"2,19","253,65"
2018-01-09 07-PM,14750,"1210,93","2,2","251,42"
2018-01-09 06-PM,"14747,78","1199,65","2,22","251,53"
2018-01-09 05-PM,"14937,68",1198,"2,27","255,15"
2018-01-09 04-PM,"14936,16","1206,12","2,3","257,35"
2018-01-09 03-PM,14700,1194,"2,26","251,88"
2018-01-09 02-PM,"14513,08","1193,84","2,29","247,27"
2018-01-09 01-PM,"14152,02","1129,03","2,07",237
2018-01-09 12-PM,14801,1203,"2,23","246,82"
2018-01-09 11-AM,"14810,99",1216,"2,3","249,02"
2018-01-09 10-AM,"14608,98","1192,3","2,28","246,51"
2018-01-09 09-AM,14850,1215,"2,35","251,25"
2018-01-09 08-AM,"15158,06",1230,"2,41","252,82"
2018-01-09 07-AM,"15169,25",1211,"2,37",253
2018-01-09 06-AM,"15020,58","1198,01","2,34","250,22"
2018-01-09 05-AM,"15040,54","1189,55","2,33","250,97"
2018-01-09 04-AM,"15353,8","1203,51","2,39","257,22"
2018-01-09 03-AM,"15200,27","1200,92","2,4","254,96"
2018-01-09 02-AM,"15274,69",1185,"2,41","256,48"
2018-01-09 01-AM,"15272,36","1170,31","2,42","256,27"
2018-01-09 12-AM,"15179,68","1174,4","2,44","256,37"
2018-01-08 11-PM,"14999,99",1130,"2,4","254,23"
2018-01-08 10-PM,"14732,88","1125,7","2,35","251,02"
2018-01-08 09-PM,"14960,41","1161,62","2,45","256,15"
2018-01-08 08-PM,"14951,34","1134,96","2,47",256
2018-01-08 07-PM,15101,"1146,97","2,49",258
2018-01-08 06-PM,"14908,69","1125,91","2,46","255,61"
2018-01-08 05-PM,"14830,11",1093,"2,44","251,5"
2018-01-08 04-PM,"14841,11","1108,98","2,46","252,69"
2018-01-08 03-PM,14500,"1064,25","2,35","247,7"
2018-01-08 02-PM,"14372,78","1022,37","2,1","240,74"
2018-01-08 01-PM,"14889,46","1074,39","2,4","248,45"
2018-01-08 12-PM,"15352,73",1134,"2,5","259,28"
2018-01-08 11-AM,"15448,98","1132,49","2,52","260,5"
2018-01-08 10-AM,"15359,6","1139,98","2,5","258,01"
2018-01-08 09-AM,15165,"1124,43","2,47","255,53"
2018-01-08 08-AM,"15479,58","1149,3","2,54","258,82"
2018-01-08 07-AM,"15843,81","1187,97","2,62","265,23"
2018-01-08 06-AM,"15809,99",1219,"2,57","266,84"
2018-01-08 05-AM,"15895,21","1196,7","2,57","267,87"
2018-01-08 04-AM,"15699,77",1228,"2,61","263,68"
2018-01-08 03-AM,"15654,83","1195,06","2,59","262,99"
2018-01-08 02-AM,"15969,99",1167,"2,67","267,2"
2018-01-08 01-AM,15895,1159,"2,66","269,13"
2018-01-08 12-AM,"15956,66",1175,"2,66","268,47"
2018-01-07 11-PM,"16124,02","1117,96","2,75","271,12"
2018-01-07 10-PM,"16449,87","1089,65","2,75",275
2018-01-07 09-PM,"16174,83",1088,"2,74","272,56"
2018-01-07 08-PM,16190,"1091,47","2,77",273
2018-01-07 07-PM,16111,"1091,06","2,79","270,99"
2018-01-07 06-PM,"16093,08","1077,75","2,76","270,23"
2018-01-07 05-PM,"15850,01",1080,"2,73","268,09"
2018-01-07 04-PM,16100,"1087,48","2,72","271,9"
2018-01-07 03-PM,16443,"1086,99","2,76","277,84"
2018-01-07 02-PM,"16511,76","1069,38","2,7","278,43"
2018-01-07 01-PM,"16409,05",1060,"2,77","278,23"
2018-01-07 12-PM,"16416,56","1069,98","2,68","278,53"
2018-01-07 11-AM,"16660,13","1074,71","2,66","283,58"
2018-01-07 10-AM,"16787,44","1087,78","2,65","284,56"
2018-01-07 09-AM,16640,1080,"2,64",286
2018-01-07 08-AM,"16749,3","1070,67","2,69","282,98"
2018-01-07 07-AM,"16738,99",1075,"2,69","283,19"
2018-01-07 06-AM,"16425,01","1064,83","2,57","280,41"
2018-01-07 05-AM,"16649,4","1079,49","2,62",284
2018-01-07 04-AM,"16634,51","1045,97","2,65","287,39"
2018-01-07 03-AM,"16731,61",1048,"2,67","279,96"
2018-01-07 02-AM,"16799,99","1016,99","2,66","280,85"
2018-01-07 01-AM,"17027,75","1012,95","2,73","282,65"
2018-01-07 12-AM,"17019,44","1008,91","2,72","283,39"
2018-01-06 11-PM,"17149,67","1004,27","2,64","278,98"
2018-01-06 10-PM,"17060,77","1002,85","2,63","279,78"
2018-01-06 09-PM,16843,1002,"2,66","282,03"
2018-01-06 08-PM,"16840,12","1004,84","2,65","282,83"
2018-01-06 07-PM,"16661,2","998,5","2,65","276,47"
2018-01-06 06-PM,"16772,83","988,97","2,63","282,13"
2018-01-06 05-PM,"16838,53","1001,97","2,69","287,1"
2018-01-06 04-PM,"16853,99",999,"2,67","286,55"
2018-01-06 03-PM,"16592,53",1003,"2,71","284,5"
2018-01-06 02-PM,"16477,88","995,98","2,79","288,88"
2018-01-06 01-PM,"16281,62","986,71","2,79","286,3"
2018-01-06 12-PM,"16281,12","995,39","2,73","291,43"
2018-01-06 11-AM,"16546,27",1000,"2,69","303,97"
2018-01-06 10-AM,16688,994,"2,69","289,99"
2018-01-06 09-AM,"16353,99","996,06","2,65","282,85"
2018-01-06 08-AM,"16419,9","992,14","2,64","280,99"
2018-01-06 07-AM,"16514,42",992,"2,64",277
2018-01-06 06-AM,"16529,6",985,"2,7","284,48"
2018-01-06 05-AM,"16612,71","981,22","2,67","281,44"
2018-01-06 04-AM,"16590,26","985,47","2,7","279,96"
2018-01-06 03-AM,"16547,81","967,46","2,54","290,88"
2018-01-06 02-AM,16565,"981,24","2,49",276
2018-01-06 01-AM,"17044,41","968,62","2,52",252
2018-01-06 12-AM,"16939,44","966,89","2,55","244,47"
2018-01-05 11-PM,16928,966,"2,52","245,14"
2018-01-05 10-PM,16920,"942,15","2,41","243,34"
2018-01-05 09-PM,16702,"952,29","2,54","246,93"
2018-01-05 08-PM,"16555,04","965,7","2,59","246,23"
2018-01-05 07-PM,16442,965,"2,61","244,82"
2018-01-05 06-PM,"16367,42","957,19","2,62","241,98"
2018-01-05 05-PM,"16361,99","935,04","2,49","238,57"
2018-01-05 04-PM,"16249,97","953,48","2,48","244,8"
2018-01-05 03-PM,"15969,11","972,99","2,62","244,83"
2018-01-05 02-PM,"15983,02","972,1","2,6",246
2018-01-05 01-PM,15995,"977,35","2,7","247,78"
2018-01-05 12-PM,"15879,87",989,"2,8","246,16"
2018-01-05 11-AM,"16034,93",995,"2,82",248
2018-01-05 10-AM,16028,"974,99","2,79","249,09"
2018-01-05 09-AM,"15846,7","986,52","2,84","246,19"
2018-01-05 08-AM,"15490,9","1009,87","2,94","246,01"
2018-01-05 07-AM,"14919,44","1002,13","2,91","240,18"
2018-01-05 06-AM,"14985,09","1015,69","2,75","241,4"
2018-01-05 05-AM,15020,998,"2,68","242,91"
2018-01-05 04-AM,14950,"998,59","2,67","238,88"
2018-01-05 03-AM,"14951,06","991,9","2,75",241
2018-01-05 02-AM,"15105,07","978,07","2,67","244,74"
2018-01-05 01-AM,"15096,99","973,66","2,65","239,39"
2018-01-05 12-AM,"15057,6","950,86","2,85","236,56"
2018-01-04 11-PM,"15143,67",940,"2,73","237,9"
2018-01-04 10-PM,15029,"950,5","2,82","235,17"
2018-01-04 09-PM,"14893,34","953,15","2,92","231,8"
2018-01-04 08-PM,14850,"948,1","2,81","230,67"
2018-01-04 07-PM,"14972,38","951,89","2,8","235,55"
2018-01-04 06-PM,"14780,4","960,49","2,79","235,19"
2018-01-04 05-PM,14716,"986,41","3,02",237
2018-01-04 04-PM,14522,"989,68","3,11",241
2018-01-04 03-PM,"14551,29","986,5","2,98","231,04"
2018-01-04 02-PM,"14641,1","993,44","3,06","232,36"
2018-01-04 01-PM,"14575,48",977,"3,18","231,48"
2018-01-04 12-PM,"14400,04","936,99","3,29","230,3"
2018-01-04 11-AM,"14567,81",948,"3,15","231,95"
2018-01-04 10-AM,"14429,71","927,72","3,02","230,02"
2018-01-04 09-AM,"14511,09","921,24","2,96","233,69"
2018-01-04 08-AM,"14338,36",916,"3,15","227,01"
2018-01-04 07-AM,"14818,52","936,68","3,14","230,38"
2018-01-04 06-AM,14850,"929,99","3,2","234,06"
2018-01-04 05-AM,"14901,06","932,2",3,"235,9"
2018-01-04 04-AM,"14904,59","926,31","2,98","238,51"
2018-01-04 03-AM,"15065,88","931,21","2,93","238,87"
2018-01-04 02-AM,15250,"930,98","2,98","239,03"
2018-01-04 01-AM,"15350,06","925,02","2,93","239,79"
2018-01-04 12-AM,"15103,97","938,97","2,84","242,29"
2018-01-03 11-PM,"15155,62","940,4","2,72","244,03"
2018-01-03 10-PM,"14821,57","944,95","2,71",243
2018-01-03 09-PM,"15074,97",924,"2,75","245,93"
2018-01-03 08-PM,"14999,88","915,82","2,79","244,5"
2018-01-03 07-PM,"14761,42",926,"2,8","245,17"
2018-01-03 06-PM,"14834,3","928,62","2,71","242,35"
2018-01-03 05-PM,"14921,06","875,46","2,76","243,34"
2018-01-03 04-PM,15111,"875,24","2,56","247,16"
2018-01-03 03-PM,"15133,59","880,93","2,6","248,44"
2018-01-03 02-PM,"14847,83",871,"2,59","246,52"
2018-01-03 01-PM,"14972,99","872,65","2,48","249,35"
2018-01-03 12-PM,"14601,08","855,83","2,39","244,33"
2018-01-03 11-AM,"14914,05","874,93","2,42","249,01"
2018-01-03 10-AM,"14735,27","861,74","2,33","244,25"
2018-01-03 09-AM,"14812,6","858,05","2,39","245,8"
2018-01-03 08-AM,"15075,19",871,"2,43","249,59"
2018-01-03 07-AM,"15241,27","882,07","2,38","253,85"
2018-01-03 06-AM,15370,879,"2,33","254,19"
2018-01-03 05-AM,"15025,18","876,99","2,33","251,28"
2018-01-03 04-AM,"15072,85","863,22","2,28","251,5"
